method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
risk_sensitive_foundation_ensemble,heldout_object,4,0.735574,0.002790,0.767328,0.004189,0.639205,0.001072,0.101362,0.000998,0.099482,0.001199,0.035493,0.000325,0.243108,0.000317,0.048262,0.000344,0.067530,0.000382,0.108110,0.001069,0.099813,0.000867,640
risk_sensitive_foundation_ensemble,heldout_object,5,0.735837,0.002802,0.767423,0.004174,0.639180,0.001070,0.101420,0.000992,0.099593,0.001190,0.035563,0.000320,0.243259,0.000325,0.048354,0.000334,0.067477,0.000388,0.108215,0.001056,0.099922,0.000852,640
risk_sensitive_foundation_ensemble,heldout_object,6,0.734952,0.002775,0.766831,0.004143,0.639274,0.001070,0.101346,0.000980,0.099364,0.001183,0.035421,0.000315,0.243269,0.000330,0.048075,0.000351,0.067417,0.000382,0.107970,0.001047,0.099704,0.000849,640
risk_sensitive_foundation_ensemble,heldout_object,7,0.736040,0.002827,0.767791,0.004177,0.639238,0.001064,0.101323,0.000974,0.099506,0.001182,0.035435,0.000317,0.243409,0.000335,0.048320,0.000327,0.067398,0.000385,0.107998,0.001048,0.099776,0.000844,640
risk_sensitive_foundation_ensemble,heldout_object,8,0.734870,0.002819,0.766661,0.004172,0.639611,0.001058,0.101516,0.000980,0.099251,0.001172,0.035559,0.000312,0.243314,0.000329,0.048219,0.000338,0.067298,0.000383,0.108114,0.001045,0.099867,0.000841,640
risk_sensitive_foundation_ensemble,heldout_object,9,0.735744,0.002819,0.767395,0.004181,0.639180,0.001062,0.101273,0.000977,0.099553,0.001179,0.035688,0.000307,0.243378,0.000319,0.048229,0.000338,0.067424,0.000385,0.108207,0.001048,0.099892,0.000839,640
robust_mpc_handoff,clean_deployment,0,0.685867,0.002616,0.709962,0.003960,0.625478,0.001063,0.095358,0.000975,0.096628,0.001181,0.038139,0.000310,0.273187,0.000325,0.051809,0.000345,0.067379,0.000386,0.105138,0.001048,0.098476,0.000839,640
robust_mpc_handoff,clean_deployment,1,0.686112,0.002606,0.709891,0.003966,0.625223,0.001071,0.095398,0.000975,0.096630,0.001184,0.038333,0.000309,0.273416,0.000325,0.052019,0.000346,0.067423,0.000390,0.105291,0.001053,0.098646,0.000846,640
robust_mpc_handoff,clean_deployment,2,0.685724,0.002610,0.709588,0.003956,0.625124,0.001082,0.095501,0.000968,0.096691,0.001191,0.038115,0.000308,0.273132,0.000315,0.051870,0.000338,0.067301,0.000387,0.105127,0.001038,0.098556,0.000834,640
robust_mpc_handoff,clean_deployment,3,0.685300,0.002588,0.709405,0.003936,0.625044,0.001065,0.095216,0.000973,0.096540,0.001173,0.038089,0.000310,0.273175,0.000313,0.051807,0.000337,0.067379,0.000382,0.104969,0.001048,0.098360,0.000838,640
robust_mpc_handoff,clean_deployment,4,0.685563,0.002605,0.709246,0.003967,0.625134,0.001085,0.095549,0.000985,0.096742,0.001182,0.038263,0.000315,0.273278,0.000319,0.051986,0.000342,0.067319,0.000385,0.105374,0.001061,0.098697,0.000850,640
robust_mpc_handoff,clean_deployment,5,0.685828,0.002548,0.709629,0.003912,0.625324,0.001058,0.095577,0.000986,0.096696,0.001190,0.038146,0.000321,0.273275,0.000327,0.051954,0.000334,0.067453,0.000385,0.105279,0.001062,0.098627,0.000854,640
robust_mpc_handoff,clean_deployment,6,0.686201,0.002561,0.710189,0.003915,0.625228,0.001082,0.095475,0.000978,0.096797,0.001186,0.037966,0.000313,0.273154,0.000315,0.051759,0.000340,0.067321,0.000389,0.105120,0.001052,0.098460,0.000845,640
robust_mpc_handoff,clean_deployment,7,0.685853,0.002624,0.709654,0.003956,0.625195,0.001074,0.095405,0.000968,0.096673,0.001167,0.038287,0.000304,0.273246,0.000317,0.052051,0.000339,0.067437,0.000387,0.105236,0.001025,0.098638,0.000830,640
robust_mpc_handoff,clean_deployment,8,0.685828,0.002566,0.709724,0.003909,0.625281,0.001072,0.095460,0.000974,0.096682,0.001168,0.038235,0.000313,0.273254,0.000324,0.051708,0.000346,0.067411,0.000383,0.105206,0.001045,0.098575,0.000839,640
robust_mpc_handoff,clean_deployment,9,0.685845,0.002597,0.709726,0.003952,0.625092,0.001072,0.095359,0.000983,0.096626,0.001181,0.038205,0.000307,0.273311,0.000314,0.051900,0.000347,0.067415,0.000385,0.105257,0.001043,0.098531,0.000846,640
robust_mpc_handoff,combined_stress,0,0.631473,0.003116,0.619546,0.004557,0.606026,0.001073,0.121243,0.000968,0.112942,0.001189,0.041219,0.000326,0.281030,0.000323,0.060420,0.000334,0.074864,0.000387,0.130481,0.001053,0.117826,0.000850,640
robust_mpc_handoff,combined_stress,1,0.630875,0.003108,0.618465,0.004552,0.606098,0.001085,0.121674,0.000972,0.113028,0.001191,0.041352,0.000326,0.281303,0.000337,0.060579,0.000337,0.074897,0.000380,0.130806,0.001058,0.118158,0.000854,640
robust_mpc_handoff,combined_stress,2,0.631322,0.003115,0.619270,0.004544,0.605846,0.001082,0.121269,0.000967,0.112851,0.001191,0.041304,0.000318,0.281073,0.000332,0.060489,0.000340,0.074879,0.000378,0.130558,0.001053,0.117881,0.000840,640
robust_mpc_handoff,combined_stress,3,0.631480,0.003112,0.619295,0.004553,0.605999,0.001087,0.121374,0.000977,0.112957,0.001181,0.041355,0.000330,0.281179,0.000334,0.060612,0.000337,0.074888,0.000388,0.130633,0.001056,0.118006,0.000851,640
robust_mpc_handoff,combined_stress,4,0.630978,0.003126,0.619239,0.004565,0.606100,0.001082,0.121098,0.000979,0.112888,0.001182,0.041088,0.000322,0.281056,0.000323,0.060499,0.000348,0.074920,0.000380,0.130432,0.001052,0.117683,0.000849,640
robust_mpc_handoff,combined_stress,5,0.631035,0.003101,0.619188,0.004548,0.606151,0.001068,0.121144,0.000976,0.112727,0.001178,0.041285,0.000329,0.281223,0.000332,0.060505,0.000347,0.074903,0.000385,0.130486,0.001052,0.117785,0.000854,640
robust_mpc_handoff,combined_stress,6,0.630864,0.003106,0.619020,0.004518,0.606116,0.001055,0.121199,0.000963,0.112813,0.001167,0.041155,0.000323,0.281236,0.000333,0.060459,0.000342,0.074852,0.000390,0.130375,0.001043,0.117747,0.000839,640
robust_mpc_handoff,combined_stress,7,0.630994,0.003067,0.618862,0.004492,0.606107,0.001078,0.121395,0.000969,0.113051,0.001179,0.041256,0.000321,0.281206,0.000326,0.060557,0.000340,0.074901,0.000380,0.130659,0.001049,0.117970,0.000845,640
robust_mpc_handoff,combined_stress,8,0.631455,0.003083,0.619320,0.004524,0.606028,0.001065,0.121379,0.000987,0.112857,0.001196,0.041287,0.000322,0.281206,0.000326,0.060675,0.000345,0.074866,0.000384,0.130619,0.001058,0.117958,0.000855,640
robust_mpc_handoff,combined_stress,9,0.630666,0.003085,0.618551,0.004535,0.606054,0.001074,0.121399,0.000984,0.112978,0.001193,0.041308,0.000324,0.281124,0.000334,0.060446,0.000331,0.074873,0.000382,0.130647,0.001059,0.117965,0.000852,640
robust_mpc_handoff,heldout_camera,0,0.656576,0.002901,0.661476,0.004308,0.615091,0.001081,0.109152,0.000975,0.105404,0.001194,0.039727,0.000323,0.277407,0.000316,0.056339,0.000343,0.071403,0.000389,0.118567,0.001054,0.108765,0.000849,640
robust_mpc_handoff,heldout_camera,1,0.657066,0.002868,0.662110,0.004262,0.615025,0.001070,0.109026,0.000981,0.105315,0.001176,0.039633,0.000314,0.277442,0.000323,0.056337,0.000344,0.071317,0.000395,0.118458,0.001049,0.108629,0.000844,640
robust_mpc_handoff,heldout_camera,2,0.656746,0.002886,0.661730,0.004281,0.615221,0.001063,0.109123,0.000962,0.105166,0.001169,0.039802,0.000325,0.277490,0.000324,0.056311,0.000335,0.071392,0.000393,0.118561,0.001045,0.108737,0.000842,640
robust_mpc_handoff,heldout_camera,3,0.657802,0.002868,0.662729,0.004265,0.615052,0.001069,0.109107,0.000973,0.105251,0.001171,0.039826,0.000312,0.277391,0.000336,0.056307,0.000339,0.071330,0.000380,0.118607,0.001029,0.108761,0.000838,640
robust_mpc_handoff,heldout_camera,4,0.657369,0.002912,0.662310,0.004326,0.615014,0.001077,0.108975,0.000984,0.105330,0.001171,0.039800,0.000319,0.277499,0.000334,0.056452,0.000351,0.071416,0.000384,0.118531,0.001051,0.108726,0.000851,640
robust_mpc_handoff,heldout_camera,5,0.657263,0.002821,0.662194,0.004230,0.615033,0.001069,0.109135,0.000992,0.105228,0.001196,0.039767,0.000323,0.277406,0.000316,0.056317,0.000346,0.071339,0.000381,0.118538,0.001064,0.108737,0.000858,640
robust_mpc_handoff,heldout_camera,6,0.656801,0.002864,0.661860,0.004269,0.615222,0.001063,0.108920,0.000968,0.105420,0.001184,0.039852,0.000317,0.277390,0.000321,0.056332,0.000345,0.071286,0.000390,0.118562,0.001052,0.108728,0.000844,640
robust_mpc_handoff,heldout_camera,7,0.656942,0.002874,0.661912,0.004273,0.615208,0.001072,0.109199,0.000978,0.105189,0.001187,0.039705,0.000317,0.277358,0.000334,0.056415,0.000345,0.071381,0.000386,0.118552,0.001058,0.108741,0.000849,640
robust_mpc_handoff,heldout_camera,8,0.656445,0.002838,0.661011,0.004255,0.615035,0.001070,0.109473,0.000973,0.105239,0.001184,0.039872,0.000326,0.277497,0.000332,0.056465,0.000348,0.071412,0.000373,0.118775,0.001050,0.108989,0.000849,640
robust_mpc_handoff,heldout_camera,9,0.657160,0.002815,0.662048,0.004242,0.615266,0.001068,0.109077,0.000982,0.105291,0.001191,0.039999,0.000316,0.277371,0.000325,0.056483,0.000355,0.071235,0.000388,0.118681,0.001062,0.108887,0.000855,640
robust_mpc_handoff,heldout_object,0,0.670796,0.002710,0.684668,0.004110,0.620214,0.001085,0.102752,0.000985,0.101196,0.001197,0.039132,0.000321,0.275437,0.000324,0.054277,0.000342,0.069444,0.000386,0.112277,0.001058,0.104050,0.000851,640
robust_mpc_handoff,heldout_object,1,0.671134,0.002690,0.684987,0.004059,0.619920,0.001078,0.102752,0.000973,0.101151,0.001197,0.039062,0.000301,0.275403,0.000321,0.054175,0.000343,0.069433,0.000383,0.112234,0.001032,0.103982,0.000834,640
robust_mpc_handoff,heldout_object,2,0.671172,0.002720,0.684923,0.004102,0.620153,0.001069,0.102914,0.000965,0.100986,0.001183,0.039177,0.000320,0.275575,0.000324,0.054226,0.000342,0.069460,0.000388,0.112332,0.001047,0.104099,0.000842,640
robust_mpc_handoff,heldout_object,3,0.671337,0.002756,0.685280,0.004135,0.619748,0.001080,0.102585,0.000983,0.101031,0.001189,0.039040,0.000326,0.275409,0.000319,0.054250,0.000351,0.069445,0.000386,0.112084,0.001060,0.103876,0.000854,640
robust_mpc_handoff,heldout_object,4,0.671062,0.002711,0.684974,0.004100,0.619930,0.001077,0.102646,0.000977,0.101006,0.001177,0.039110,0.000317,0.275468,0.000326,0.054294,0.000332,0.069378,0.000387,0.112098,0.001051,0.103948,0.000845,640
robust_mpc_handoff,heldout_object,5,0.670673,0.002731,0.684953,0.004100,0.620026,0.001071,0.102355,0.000973,0.100973,0.001195,0.039036,0.000320,0.275331,0.000320,0.054093,0.000336,0.069433,0.000385,0.111963,0.001054,0.103722,0.000844,640
robust_mpc_handoff,heldout_object,6,0.672088,0.002736,0.686141,0.004112,0.620009,0.001077,0.102462,0.000967,0.101166,0.001191,0.039124,0.000306,0.275431,0.000322,0.054194,0.000342,0.069398,0.000383,0.112164,0.001050,0.103886,0.000838,640
robust_mpc_handoff,heldout_object,7,0.672070,0.002690,0.686190,0.004071,0.620034,0.001071,0.102520,0.000982,0.101114,0.001183,0.038950,0.000317,0.275408,0.000328,0.054230,0.000344,0.069406,0.000386,0.112160,0.001057,0.103807,0.000849,640
robust_mpc_handoff,heldout_object,8,0.671914,0.002682,0.686026,0.004060,0.620006,0.001084,0.102547,0.000965,0.101053,0.001183,0.039062,0.000315,0.275283,0.000315,0.054104,0.000351,0.069286,0.000378,0.112093,0.001047,0.103849,0.000843,640
robust_mpc_handoff,heldout_object,9,0.671351,0.002765,0.685277,0.004135,0.619900,0.001072,0.102587,0.000972,0.101157,0.001173,0.039082,0.000315,0.275378,0.000328,0.054306,0.000330,0.069491,0.000386,0.112227,0.001039,0.103939,0.000836,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,0,0.840215,0.002440,1.005500,0.003503,0.757294,0.001073,0.034695,0.000745,0.054260,0.001161,0.012385,0.000299,0.183015,0.000311,0.019297,0.000341,0.060873,0.000441,0.063850,0.001011,0.039247,0.000724,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,1,0.840311,0.002430,1.005432,0.003503,0.757146,0.001067,0.034775,0.000751,0.054261,0.001178,0.012461,0.000292,0.183226,0.000315,0.019190,0.000334,0.060865,0.000449,0.063959,0.001001,0.039311,0.000719,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,2,0.840130,0.002387,1.005261,0.003446,0.757179,0.001075,0.034741,0.000745,0.054398,0.001167,0.012436,0.000304,0.183190,0.000319,0.019233,0.000344,0.060827,0.000448,0.063897,0.001011,0.039318,0.000724,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,3,0.839618,0.002419,1.004494,0.003488,0.756761,0.001087,0.034899,0.000743,0.054452,0.001181,0.012433,0.000288,0.183070,0.000311,0.019209,0.000326,0.061022,0.000449,0.064068,0.001004,0.039399,0.000717,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,4,0.839701,0.002439,1.004670,0.003497,0.756917,0.001057,0.034830,0.000724,0.054406,0.001188,0.012466,0.000292,0.183065,0.000316,0.019291,0.000337,0.060824,0.000448,0.064009,0.000991,0.039390,0.000710,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,5,0.839833,0.002437,1.004995,0.003472,0.756990,0.001064,0.034613,0.000725,0.054318,0.001178,0.012538,0.000285,0.183097,0.000308,0.019187,0.000332,0.060800,0.000447,0.063919,0.000996,0.039290,0.000705,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,6,0.840161,0.002401,1.005124,0.003468,0.757367,0.001082,0.034982,0.000737,0.054396,0.001193,0.012575,0.000297,0.183107,0.000310,0.019240,0.000334,0.060788,0.000461,0.064149,0.001008,0.039515,0.000721,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,7,0.840005,0.002431,1.005098,0.003485,0.757185,0.001068,0.034716,0.000733,0.054487,0.001182,0.012665,0.000286,0.183052,0.000317,0.018970,0.000330,0.060925,0.000444,0.064051,0.000996,0.039411,0.000708,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,8,0.839992,0.002396,1.004904,0.003455,0.757223,0.001079,0.035057,0.000750,0.054455,0.001173,0.012507,0.000281,0.183070,0.000312,0.019114,0.000336,0.060818,0.000452,0.064187,0.000999,0.039502,0.000712,640
stability_calibrated_servo_foundation_arbiter_v5,clean_deployment,9,0.840247,0.002396,1.005231,0.003435,0.757200,0.001074,0.034902,0.000742,0.054498,0.001178,0.012483,0.000287,0.183150,0.000310,0.019178,0.000338,0.060884,0.000447,0.064093,0.001004,0.039435,0.000715,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,0,0.804778,0.002626,0.939578,0.003770,0.738231,0.001072,0.053792,0.000739,0.070316,0.001171,0.014768,0.000312,0.190692,0.000321,0.027762,0.000341,0.070384,0.000458,0.088202,0.001016,0.054852,0.000728,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,1,0.804097,0.002555,0.939073,0.003690,0.738315,0.001086,0.053571,0.000748,0.070417,0.001173,0.014778,0.000289,0.190688,0.000315,0.027707,0.000333,0.070329,0.000452,0.088225,0.001001,0.054765,0.000717,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,2,0.805115,0.002575,0.939915,0.003686,0.737858,0.001056,0.053745,0.000745,0.070294,0.001171,0.014649,0.000299,0.190736,0.000317,0.027647,0.000341,0.070300,0.000443,0.088051,0.001014,0.054735,0.000721,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,3,0.804937,0.002573,0.939806,0.003714,0.738024,0.001088,0.053674,0.000738,0.070201,0.001173,0.014778,0.000294,0.190666,0.000314,0.027681,0.000332,0.070372,0.000445,0.088158,0.001007,0.054762,0.000720,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,4,0.803906,0.002588,0.938647,0.003737,0.737997,0.001082,0.053691,0.000744,0.070434,0.001188,0.014829,0.000310,0.190706,0.000320,0.027745,0.000348,0.070243,0.000455,0.088232,0.001023,0.054862,0.000736,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,5,0.804516,0.002562,0.939255,0.003679,0.737970,0.001060,0.053847,0.000728,0.070260,0.001173,0.014785,0.000296,0.190621,0.000311,0.027608,0.000335,0.070226,0.000450,0.088227,0.001002,0.054849,0.000710,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,6,0.804450,0.002595,0.939110,0.003725,0.737874,0.001062,0.053633,0.000754,0.070354,0.001181,0.014950,0.000300,0.190781,0.000315,0.027827,0.000334,0.070353,0.000454,0.088302,0.001015,0.054902,0.000725,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,7,0.804060,0.002563,0.938913,0.003695,0.738116,0.001065,0.053637,0.000735,0.070402,0.001169,0.014780,0.000292,0.190761,0.000308,0.027704,0.000333,0.070278,0.000449,0.088245,0.001001,0.054793,0.000713,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,8,0.804618,0.002557,0.939451,0.003689,0.738281,0.001070,0.053739,0.000743,0.070238,0.001167,0.014789,0.000297,0.190762,0.000314,0.027863,0.000335,0.070320,0.000456,0.088169,0.001004,0.054840,0.000719,640
stability_calibrated_servo_foundation_arbiter_v5,combined_stress,9,0.804388,0.002582,0.938977,0.003741,0.738048,0.001084,0.053843,0.000736,0.070396,0.001170,0.014894,0.000305,0.190801,0.000327,0.027787,0.000351,0.070320,0.000448,0.088450,0.001011,0.054972,0.000729,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,0,0.821058,0.002431,0.970242,0.003521,0.747266,0.001055,0.044725,0.000761,0.062846,0.001173,0.013689,0.000299,0.187183,0.000320,0.023692,0.000333,0.065879,0.000452,0.076733,0.001021,0.047498,0.000729,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,1,0.821954,0.002522,0.970896,0.003619,0.747074,0.001068,0.044987,0.000732,0.062712,0.001188,0.013730,0.000292,0.187176,0.000323,0.023706,0.000345,0.065813,0.000464,0.076904,0.001004,0.047621,0.000715,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,2,0.821695,0.002522,0.971042,0.003633,0.747342,0.001058,0.044652,0.000752,0.062663,0.001173,0.013592,0.000298,0.187149,0.000315,0.023797,0.000341,0.065873,0.000450,0.076656,0.001013,0.047386,0.000724,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,3,0.820941,0.002514,0.970018,0.003609,0.747208,0.001077,0.044892,0.000716,0.062829,0.001182,0.013671,0.000304,0.187099,0.000315,0.023673,0.000348,0.065867,0.000457,0.076821,0.000996,0.047560,0.000714,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,4,0.820898,0.002499,0.970055,0.003591,0.747224,0.001069,0.044799,0.000732,0.062697,0.001170,0.013791,0.000292,0.187097,0.000313,0.023537,0.000336,0.065884,0.000443,0.076774,0.000999,0.047532,0.000713,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,5,0.821340,0.002542,0.970410,0.003636,0.747273,0.001072,0.044862,0.000731,0.062859,0.001188,0.013756,0.000290,0.187234,0.000313,0.023559,0.000337,0.065847,0.000454,0.076862,0.000994,0.047582,0.000710,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,6,0.821998,0.002496,0.971033,0.003585,0.747070,0.001069,0.044816,0.000734,0.062809,0.001169,0.013745,0.000287,0.187105,0.000316,0.023759,0.000344,0.065792,0.000455,0.076861,0.001005,0.047578,0.000709,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,7,0.821119,0.002480,0.970217,0.003573,0.747189,0.001053,0.044871,0.000747,0.062770,0.001173,0.013760,0.000292,0.187045,0.000306,0.023550,0.000326,0.065840,0.000454,0.076748,0.001004,0.047567,0.000720,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,8,0.821620,0.002508,0.970718,0.003613,0.747331,0.001085,0.044765,0.000727,0.062906,0.001170,0.013790,0.000291,0.187233,0.000322,0.023698,0.000341,0.065836,0.000455,0.076839,0.000995,0.047590,0.000709,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_camera,9,0.821382,0.002450,0.970685,0.003567,0.747183,0.001088,0.044629,0.000750,0.062703,0.001169,0.013691,0.000292,0.187110,0.000314,0.023600,0.000340,0.065852,0.000449,0.076623,0.001016,0.047405,0.000722,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,0,0.830607,0.002498,0.987629,0.003573,0.752253,0.001075,0.039998,0.000743,0.058537,0.001176,0.013037,0.000297,0.185120,0.000307,0.021458,0.000334,0.063368,0.000453,0.070534,0.001005,0.043501,0.000717,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,1,0.830837,0.002435,0.987624,0.003513,0.751952,0.001096,0.039984,0.000723,0.058701,0.001170,0.013139,0.000301,0.185123,0.000312,0.021648,0.000335,0.063339,0.000455,0.070683,0.000995,0.043624,0.000710,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,2,0.831036,0.002431,0.987711,0.003519,0.752000,0.001085,0.040156,0.000746,0.058871,0.001159,0.013210,0.000301,0.185052,0.000309,0.021343,0.000338,0.063400,0.000457,0.070840,0.001020,0.043730,0.000723,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,3,0.831226,0.002428,0.987982,0.003492,0.752057,0.001065,0.040131,0.000735,0.058686,0.001179,0.013104,0.000293,0.185224,0.000305,0.021474,0.000346,0.063371,0.000452,0.070748,0.001003,0.043639,0.000717,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,4,0.831180,0.002414,0.987771,0.003498,0.751764,0.001049,0.040184,0.000734,0.058670,0.001189,0.013063,0.000294,0.185339,0.000313,0.021570,0.000336,0.063446,0.000442,0.070669,0.001010,0.043655,0.000717,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,5,0.831107,0.002509,0.987926,0.003583,0.752076,0.001078,0.040157,0.000730,0.058522,0.001169,0.013097,0.000299,0.185138,0.000322,0.021412,0.000329,0.063462,0.000460,0.070631,0.001002,0.043601,0.000716,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,6,0.830885,0.002463,0.987570,0.003532,0.751875,0.001057,0.040033,0.000731,0.058835,0.001179,0.013145,0.000295,0.185174,0.000311,0.021595,0.000333,0.063375,0.000449,0.070661,0.001006,0.043671,0.000715,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,7,0.830385,0.002490,0.987141,0.003575,0.751907,0.001086,0.039996,0.000740,0.058655,0.001185,0.013166,0.000301,0.185220,0.000322,0.021575,0.000336,0.063407,0.000460,0.070627,0.001005,0.043622,0.000717,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,8,0.830678,0.002483,0.987375,0.003571,0.751999,0.001085,0.040044,0.000738,0.058774,0.001171,0.013242,0.000295,0.185054,0.000313,0.021648,0.000334,0.063352,0.000457,0.070768,0.001002,0.043728,0.000715,640
stability_calibrated_servo_foundation_arbiter_v5,heldout_object,9,0.830638,0.002417,0.987455,0.003495,0.751876,0.001058,0.039941,0.000754,0.058822,0.001195,0.012976,0.000289,0.185269,0.000310,0.021610,0.000342,0.063431,0.000455,0.070541,0.001016,0.043529,0.000723,640
uncertainty_gated_foundation,clean_deployment,0,0.664205,0.003022,0.609632,0.004612,0.549007,0.001068,0.150689,0.001241,0.119464,0.001185,0.058782,0.000330,0.231697,0.000320,0.069313,0.000346,0.045577,0.000309,0.129325,0.001079,0.145183,0.000983,640
uncertainty_gated_foundation,clean_deployment,1,0.664416,0.002949,0.609979,0.004547,0.549141,0.001068,0.150558,0.001244,0.119354,0.001188,0.058833,0.000340,0.231668,0.000314,0.069351,0.000348,0.045705,0.000303,0.129262,0.001089,0.145132,0.000992,640
uncertainty_gated_foundation,clean_deployment,2,0.664383,0.002992,0.609735,0.004578,0.549049,0.001072,0.150793,0.001239,0.119463,0.001186,0.058754,0.000339,0.231821,0.000327,0.069333,0.000340,0.045538,0.000317,0.129320,0.001091,0.145220,0.000985,640
uncertainty_gated_foundation,clean_deployment,3,0.663799,0.002980,0.609433,0.004586,0.549005,0.001085,0.150513,0.001244,0.119400,0.001202,0.058669,0.000335,0.231716,0.000340,0.069278,0.000344,0.045645,0.000304,0.129258,0.001075,0.145012,0.000985,640
uncertainty_gated_foundation,clean_deployment,4,0.664165,0.002969,0.609641,0.004556,0.548826,0.001069,0.150616,0.001220,0.119426,0.001198,0.058700,0.000343,0.231683,0.000325,0.069311,0.000339,0.045587,0.000302,0.129198,0.001080,0.145091,0.000981,640
uncertainty_gated_foundation,clean_deployment,5,0.664833,0.002952,0.610478,0.004540,0.548871,0.001067,0.150445,0.001240,0.119375,0.001184,0.058627,0.000330,0.231731,0.000334,0.069362,0.000354,0.045627,0.000310,0.129087,0.001078,0.144965,0.000981,640
uncertainty_gated_foundation,clean_deployment,6,0.664685,0.002994,0.610223,0.004581,0.548994,0.001067,0.150628,0.001232,0.119262,0.001190,0.058731,0.000338,0.231805,0.000332,0.069273,0.000344,0.045596,0.000306,0.129359,0.001080,0.145072,0.000983,640
uncertainty_gated_foundation,clean_deployment,7,0.664266,0.002976,0.609808,0.004565,0.548923,0.001095,0.150542,0.001230,0.119463,0.001173,0.058691,0.000330,0.231740,0.000324,0.069327,0.000351,0.045584,0.000307,0.129230,0.001077,0.145062,0.000976,640
uncertainty_gated_foundation,clean_deployment,8,0.664865,0.002997,0.610445,0.004587,0.548952,0.001088,0.150611,0.001237,0.119174,0.001192,0.058724,0.000328,0.231727,0.000330,0.069276,0.000347,0.045574,0.000304,0.129205,0.001076,0.145041,0.000977,640
uncertainty_gated_foundation,clean_deployment,9,0.663435,0.003019,0.608862,0.004607,0.548697,0.001075,0.150583,0.001229,0.119412,0.001183,0.058684,0.000331,0.231713,0.000325,0.069463,0.000339,0.045553,0.000308,0.129336,0.001070,0.145091,0.000975,640
uncertainty_gated_foundation,combined_stress,0,0.593415,0.003822,0.497063,0.005479,0.529761,0.001058,0.184063,0.001225,0.135908,0.001174,0.062414,0.000343,0.239889,0.000334,0.078079,0.000341,0.050637,0.000312,0.155466,0.001075,0.168504,0.000977,640
uncertainty_gated_foundation,combined_stress,1,0.593620,0.003801,0.497216,0.005485,0.529792,0.001067,0.184149,0.001226,0.135838,0.001206,0.062506,0.000349,0.239791,0.000339,0.078034,0.000353,0.050660,0.000300,0.155489,0.001084,0.168575,0.000987,640
uncertainty_gated_foundation,combined_stress,2,0.593828,0.003781,0.497341,0.005455,0.529764,0.001086,0.184226,0.001240,0.135843,0.001191,0.062570,0.000342,0.239877,0.000339,0.077857,0.000339,0.050775,0.000306,0.155583,0.001073,0.168619,0.000982,640
uncertainty_gated_foundation,combined_stress,3,0.592736,0.003851,0.496217,0.005538,0.530077,0.001072,0.184321,0.001244,0.135859,0.001196,0.062546,0.000350,0.239831,0.000334,0.078228,0.000344,0.050725,0.000307,0.155612,0.001102,0.168721,0.000996,640
