method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
classical_ibvs_only,mobile_pick_reapproach,camera_extrinsic_drift,clean_deployment,0.560613,0.001422,0.530478,0.001545,0.504395,0.000544,0.114498,0.000433,0.117781,0.000361,0.061148,0.000297,0.153867,0.000314,0.083347,0.000309,0.022462,0.000208,0.119800,0.000338,0.131339,0.000296,160
classical_ibvs_only,mobile_pick_reapproach,camera_extrinsic_drift,combined_stress,0.500569,0.001454,0.432382,0.001543,0.485198,0.000534,0.143486,0.000463,0.133889,0.000337,0.064554,0.000327,0.161659,0.000304,0.091626,0.000331,0.026596,0.000225,0.141667,0.000385,0.152263,0.000330,160
classical_ibvs_only,mobile_pick_reapproach,camera_extrinsic_drift,heldout_camera,0.530111,0.001396,0.480398,0.001448,0.494382,0.000542,0.129185,0.000446,0.126176,0.000369,0.063020,0.000314,0.157799,0.000317,0.087755,0.000304,0.024753,0.000226,0.131197,0.000334,0.142116,0.000321,160
classical_ibvs_only,mobile_pick_reapproach,camera_extrinsic_drift,heldout_object,0.544709,0.001464,0.504366,0.001523,0.498665,0.000551,0.121909,0.000456,0.122297,0.000373,0.062170,0.000309,0.156097,0.000318,0.085274,0.000300,0.023653,0.000235,0.125680,0.000365,0.136830,0.000299,160
classical_ibvs_only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,0.499114,0.001399,0.423145,0.001508,0.473871,0.000523,0.144922,0.000454,0.134054,0.000366,0.069681,0.000324,0.161504,0.000311,0.091530,0.000307,0.030101,0.000232,0.145447,0.000387,0.155945,0.000315,160
classical_ibvs_only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,0.414014,0.001376,0.298918,0.001476,0.454653,0.000551,0.174339,0.000452,0.150060,0.000369,0.074007,0.000326,0.170147,0.000301,0.100399,0.000313,0.034024,0.000233,0.168073,0.000367,0.177692,0.000325,160
classical_ibvs_only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,0.452734,0.001419,0.356046,0.001571,0.464396,0.000518,0.160831,0.000433,0.142029,0.000355,0.072271,0.000305,0.166149,0.000329,0.096065,0.000321,0.032225,0.000214,0.157686,0.000367,0.167654,0.000302,160
classical_ibvs_only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,0.476235,0.001421,0.389478,0.001477,0.468697,0.000523,0.153449,0.000442,0.137991,0.000357,0.070881,0.000319,0.163595,0.000334,0.093592,0.000304,0.031419,0.000217,0.151837,0.000344,0.161971,0.000305,160
classical_ibvs_only,mobile_pick_reapproach,depth_scale_error,clean_deployment,0.553017,0.001272,0.518030,0.001380,0.501006,0.000540,0.117375,0.000444,0.120263,0.000349,0.061953,0.000318,0.154956,0.000322,0.084173,0.000317,0.023155,0.000228,0.122605,0.000367,0.133882,0.000313,160
classical_ibvs_only,mobile_pick_reapproach,depth_scale_error,combined_stress,0.491022,0.001464,0.418164,0.001499,0.481787,0.000532,0.146164,0.000481,0.136527,0.000363,0.065066,0.000303,0.163059,0.000335,0.092499,0.000302,0.027175,0.000226,0.144298,0.000348,0.154583,0.000311,160
classical_ibvs_only,mobile_pick_reapproach,depth_scale_error,heldout_camera,0.522621,0.001289,0.467959,0.001430,0.490942,0.000556,0.132357,0.000463,0.128830,0.000370,0.063351,0.000309,0.159013,0.000319,0.088747,0.000323,0.025340,0.000221,0.133699,0.000377,0.144592,0.000340,160
classical_ibvs_only,mobile_pick_reapproach,depth_scale_error,heldout_object,0.538831,0.001462,0.493877,0.001565,0.495975,0.000533,0.125022,0.000475,0.124374,0.000364,0.062589,0.000327,0.156900,0.000325,0.086931,0.000331,0.024233,0.000226,0.128340,0.000387,0.139322,0.000346,160
classical_ibvs_only,mobile_pick_reapproach,fov_escape_risk,clean_deployment,0.521500,0.001338,0.461912,0.001412,0.484705,0.000546,0.134291,0.000461,0.128359,0.000358,0.066037,0.000317,0.159013,0.000293,0.088768,0.000284,0.027090,0.000211,0.136131,0.000369,0.146979,0.000326,160
classical_ibvs_only,mobile_pick_reapproach,fov_escape_risk,combined_stress,0.444498,0.001386,0.346846,0.001424,0.465580,0.000542,0.162957,0.000454,0.144632,0.000349,0.069730,0.000316,0.166871,0.000320,0.097384,0.000328,0.030964,0.000228,0.158043,0.000372,0.168011,0.000314,160
classical_ibvs_only,mobile_pick_reapproach,fov_escape_risk,heldout_camera,0.481490,0.001273,0.401570,0.001307,0.474470,0.000542,0.149584,0.000409,0.136856,0.000374,0.068176,0.000315,0.163058,0.000315,0.093406,0.000300,0.029111,0.000231,0.148046,0.000348,0.158264,0.000302,160
classical_ibvs_only,mobile_pick_reapproach,fov_escape_risk,heldout_object,0.500788,0.001400,0.430848,0.001476,0.479343,0.000573,0.141962,0.000461,0.132609,0.000371,0.067335,0.000306,0.160931,0.000315,0.091053,0.000326,0.028023,0.000225,0.142237,0.000355,0.152759,0.000290,160
classical_ibvs_only,mobile_pick_reapproach,jacobian_mismatch,clean_deployment,0.532073,0.001443,0.483704,0.001582,0.492141,0.000517,0.126214,0.000450,0.125721,0.000363,0.063485,0.000306,0.157817,0.000315,0.087594,0.000309,0.024975,0.000211,0.129876,0.000360,0.140830,0.000310,160
classical_ibvs_only,mobile_pick_reapproach,jacobian_mismatch,combined_stress,0.465667,0.001413,0.379109,0.001516,0.472718,0.000534,0.155256,0.000447,0.142315,0.000351,0.066661,0.000327,0.165458,0.000292,0.096072,0.000316,0.028871,0.000224,0.151703,0.000387,0.161788,0.000319,160
classical_ibvs_only,mobile_pick_reapproach,jacobian_mismatch,heldout_camera,0.497607,0.001443,0.428908,0.001535,0.481879,0.000540,0.141691,0.000467,0.134513,0.000347,0.065195,0.000305,0.162076,0.000308,0.092001,0.000327,0.027097,0.000218,0.141431,0.000347,0.151978,0.000293,160
classical_ibvs_only,mobile_pick_reapproach,jacobian_mismatch,heldout_object,0.514811,0.001444,0.456276,0.001514,0.486689,0.000533,0.133967,0.000448,0.130282,0.000351,0.064126,0.000301,0.159794,0.000309,0.089665,0.000314,0.026176,0.000213,0.135587,0.000350,0.146299,0.000303,160
classical_ibvs_only,mobile_pick_reapproach,lighting_shift,clean_deployment,0.571474,0.001283,0.547538,0.001350,0.508254,0.000541,0.110731,0.000431,0.114455,0.000368,0.060627,0.000312,0.152076,0.000326,0.081299,0.000315,0.021678,0.000226,0.116257,0.000320,0.128128,0.000258,160
classical_ibvs_only,mobile_pick_reapproach,lighting_shift,combined_stress,0.509898,0.001390,0.447580,0.001412,0.488954,0.000494,0.140079,0.000468,0.130639,0.000361,0.063822,0.000323,0.159921,0.000325,0.090113,0.000298,0.025446,0.000219,0.138468,0.000333,0.149215,0.000318,160
classical_ibvs_only,mobile_pick_reapproach,lighting_shift,heldout_camera,0.539269,0.001371,0.494923,0.001432,0.498327,0.000543,0.126631,0.000442,0.123038,0.000358,0.062207,0.000320,0.155991,0.000304,0.086093,0.000311,0.023529,0.000225,0.128249,0.000349,0.139428,0.000306,160
classical_ibvs_only,mobile_pick_reapproach,lighting_shift,heldout_object,0.555806,0.001439,0.521225,0.001516,0.502707,0.000535,0.119118,0.000453,0.118626,0.000365,0.061321,0.000310,0.154152,0.000310,0.083590,0.000331,0.022652,0.000228,0.122570,0.000355,0.133887,0.000304,160
classical_ibvs_only,mobile_pick_reapproach,nominal_view,clean_deployment,0.591922,0.001277,0.584003,0.001401,0.519201,0.000523,0.099208,0.000465,0.109258,0.000334,0.058621,0.000320,0.149476,0.000322,0.078624,0.000324,0.019900,0.000224,0.107878,0.000344,0.119809,0.000295,160
classical_ibvs_only,mobile_pick_reapproach,nominal_view,combined_stress,0.542957,0.001486,0.496803,0.001440,0.500053,0.000523,0.128442,0.000424,0.125619,0.000334,0.061778,0.000298,0.157285,0.000280,0.087237,0.000311,0.023894,0.000228,0.129912,0.000386,0.140822,0.000321,160
classical_ibvs_only,mobile_pick_reapproach,nominal_view,heldout_camera,0.567406,0.001497,0.539430,0.001602,0.509007,0.000564,0.114509,0.000451,0.117433,0.000350,0.060513,0.000320,0.153706,0.000331,0.082860,0.000312,0.022107,0.000236,0.119592,0.000373,0.130812,0.000312,160
classical_ibvs_only,mobile_pick_reapproach,nominal_view,heldout_object,0.580123,0.001492,0.561886,0.001563,0.514336,0.000547,0.107414,0.000446,0.113368,0.000347,0.059458,0.000325,0.151496,0.000320,0.080807,0.000325,0.021184,0.000227,0.113774,0.000378,0.125530,0.000326,160
classical_ibvs_only,mobile_pick_reapproach,occlusion_shift,clean_deployment,0.540079,0.001384,0.491774,0.001519,0.493010,0.000539,0.126239,0.000456,0.123297,0.000352,0.066378,0.000350,0.156186,0.000326,0.085969,0.000305,0.026706,0.000219,0.130465,0.000388,0.141693,0.000350,160
classical_ibvs_only,mobile_pick_reapproach,occlusion_shift,combined_stress,0.468473,0.001361,0.381987,0.001458,0.473822,0.000561,0.155086,0.000433,0.139669,0.000370,0.069675,0.000323,0.164808,0.000296,0.094542,0.000330,0.030540,0.000234,0.152613,0.000364,0.162597,0.000307,160
classical_ibvs_only,mobile_pick_reapproach,occlusion_shift,heldout_camera,0.503510,0.001419,0.434558,0.001513,0.482250,0.000533,0.141761,0.000456,0.131931,0.000350,0.068269,0.000310,0.160650,0.000319,0.090560,0.000320,0.028486,0.000213,0.142371,0.000388,0.152967,0.000327,160
classical_ibvs_only,mobile_pick_reapproach,occlusion_shift,heldout_object,0.521635,0.001321,0.462439,0.001335,0.487250,0.000568,0.134349,0.000427,0.127635,0.000374,0.067407,0.000327,0.158657,0.000311,0.088526,0.000317,0.027933,0.000219,0.136741,0.000365,0.147598,0.000337,160
classical_ibvs_only,visual_grasp_centering,camera_extrinsic_drift,clean_deployment,0.582758,0.001328,0.558973,0.001471,0.504648,0.000547,0.113845,0.000456,0.099572,0.000377,0.059977,0.000327,0.153486,0.000314,0.083299,0.000296,0.022724,0.000207,0.114930,0.000367,0.126332,0.000326,160
classical_ibvs_only,visual_grasp_centering,camera_extrinsic_drift,combined_stress,0.523700,0.001446,0.461848,0.001568,0.485417,0.000535,0.142723,0.000444,0.116067,0.000345,0.063342,0.000337,0.161248,0.000332,0.091686,0.000312,0.026468,0.000230,0.136734,0.000389,0.147283,0.000331,160
classical_ibvs_only,visual_grasp_centering,camera_extrinsic_drift,heldout_camera,0.551317,0.001409,0.507410,0.001502,0.494250,0.000518,0.128986,0.000484,0.108209,0.000347,0.061803,0.000309,0.157686,0.000308,0.087742,0.000327,0.024507,0.000220,0.126535,0.000390,0.137359,0.000340,160
classical_ibvs_only,visual_grasp_centering,camera_extrinsic_drift,heldout_object,0.566890,0.001363,0.532311,0.001476,0.499088,0.000532,0.121997,0.000449,0.104099,0.000347,0.061067,0.000306,0.155603,0.000308,0.085600,0.000343,0.023732,0.000216,0.121168,0.000353,0.132287,0.000312,160
classical_ibvs_only,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,0.522590,0.001455,0.452328,0.001487,0.474139,0.000535,0.145170,0.000456,0.115290,0.000348,0.069012,0.000321,0.160729,0.000320,0.091309,0.000305,0.030277,0.000229,0.141006,0.000375,0.151508,0.000326,160
classical_ibvs_only,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,0.435947,0.001587,0.327570,0.001622,0.455180,0.000485,0.173668,0.000460,0.131561,0.000356,0.072865,0.000332,0.169517,0.000322,0.099826,0.000306,0.033918,0.000230,0.163019,0.000405,0.172535,0.000357,160
classical_ibvs_only,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,0.477446,0.001420,0.387435,0.001501,0.464458,0.000520,0.159754,0.000460,0.124252,0.000376,0.070791,0.000310,0.165545,0.000314,0.096115,0.000303,0.032191,0.000219,0.152197,0.000338,0.162376,0.000301,160
classical_ibvs_only,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,0.498930,0.001372,0.418301,0.001462,0.469136,0.000558,0.153422,0.000417,0.119253,0.000358,0.069658,0.000296,0.163291,0.000307,0.093661,0.000314,0.030891,0.000210,0.147020,0.000312,0.157139,0.000287,160
classical_ibvs_only,visual_grasp_centering,depth_scale_error,clean_deployment,0.576322,0.001430,0.547642,0.001524,0.501003,0.000566,0.116864,0.000450,0.102034,0.000370,0.060640,0.000324,0.154276,0.000325,0.084120,0.000282,0.023261,0.000228,0.117256,0.000414,0.128855,0.000357,160
classical_ibvs_only,visual_grasp_centering,depth_scale_error,combined_stress,0.514450,0.001399,0.447909,0.001466,0.482470,0.000519,0.145887,0.000458,0.118342,0.000373,0.063574,0.000304,0.162800,0.000309,0.092680,0.000313,0.027109,0.000226,0.139360,0.000382,0.149616,0.000320,160
classical_ibvs_only,visual_grasp_centering,depth_scale_error,heldout_camera,0.543379,0.001410,0.494725,0.001478,0.491042,0.000484,0.132336,0.000467,0.110015,0.000348,0.062346,0.000317,0.158382,0.000326,0.088606,0.000302,0.025228,0.000230,0.128968,0.000345,0.139834,0.000316,160
classical_ibvs_only,visual_grasp_centering,depth_scale_error,heldout_object,0.559066,0.001476,0.519703,0.001553,0.495911,0.000544,0.125349,0.000432,0.106174,0.000359,0.061569,0.000319,0.156349,0.000311,0.086406,0.000309,0.024394,0.000221,0.123738,0.000345,0.134788,0.000293,160
classical_ibvs_only,visual_grasp_centering,fov_escape_risk,clean_deployment,0.543356,0.001474,0.489190,0.001576,0.484307,0.000543,0.134403,0.000462,0.110166,0.000362,0.065256,0.000343,0.158532,0.000334,0.088596,0.000304,0.027051,0.000214,0.131815,0.000366,0.142546,0.000301,160
classical_ibvs_only,visual_grasp_centering,fov_escape_risk,combined_stress,0.466563,0.001346,0.374487,0.001417,0.465786,0.000530,0.163187,0.000448,0.126661,0.000363,0.068691,0.000302,0.166433,0.000305,0.097299,0.000327,0.031030,0.000214,0.153858,0.000356,0.163550,0.000308,160
classical_ibvs_only,visual_grasp_centering,fov_escape_risk,heldout_camera,0.503538,0.001435,0.429617,0.001540,0.474696,0.000522,0.149588,0.000436,0.118676,0.000349,0.066684,0.000328,0.163034,0.000328,0.093155,0.000304,0.029242,0.000229,0.142871,0.000396,0.153355,0.000320,160
classical_ibvs_only,visual_grasp_centering,fov_escape_risk,heldout_object,0.522770,0.001554,0.458501,0.001651,0.479279,0.000523,0.142161,0.000468,0.114567,0.000365,0.065953,0.000334,0.160574,0.000326,0.091009,0.000320,0.028220,0.000224,0.137673,0.000380,0.148076,0.000337,160
classical_ibvs_only,visual_grasp_centering,jacobian_mismatch,clean_deployment,0.555730,0.001462,0.513236,0.001577,0.491586,0.000547,0.125866,0.000442,0.107590,0.000364,0.062388,0.000312,0.157359,0.000317,0.087277,0.000323,0.025109,0.000229,0.125087,0.000368,0.135981,0.000301,160
classical_ibvs_only,visual_grasp_centering,jacobian_mismatch,combined_stress,0.489852,0.001381,0.409565,0.001448,0.473428,0.000544,0.154872,0.000445,0.123939,0.000345,0.065691,0.000315,0.165163,0.000318,0.095920,0.000311,0.028870,0.000227,0.147010,0.000382,0.156972,0.000319,160
classical_ibvs_only,visual_grasp_centering,jacobian_mismatch,heldout_camera,0.519845,0.001479,0.457910,0.001564,0.482572,0.000534,0.140907,0.000442,0.115998,0.000351,0.063891,0.000301,0.161580,0.000311,0.092062,0.000306,0.027077,0.000220,0.136375,0.000332,0.146783,0.000288,160
classical_ibvs_only,visual_grasp_centering,jacobian_mismatch,heldout_object,0.538912,0.001451,0.486327,0.001579,0.487139,0.000567,0.133683,0.000437,0.112008,0.000354,0.063529,0.000328,0.159130,0.000302,0.089538,0.000315,0.026244,0.000224,0.131056,0.000356,0.141773,0.000320,160
classical_ibvs_only,visual_grasp_centering,lighting_shift,clean_deployment,0.594563,0.001450,0.575854,0.001505,0.507853,0.000571,0.111185,0.000447,0.096478,0.000373,0.059490,0.000317,0.151542,0.000314,0.081455,0.000306,0.021601,0.000237,0.111976,0.000359,0.123760,0.000305,160
classical_ibvs_only,visual_grasp_centering,lighting_shift,combined_stress,0.532731,0.001425,0.475780,0.001507,0.488200,0.000558,0.140226,0.000431,0.112716,0.000358,0.062472,0.000319,0.159882,0.000307,0.090089,0.000312,0.025475,0.000235,0.134003,0.000358,0.144556,0.000301,160
classical_ibvs_only,visual_grasp_centering,lighting_shift,heldout_camera,0.563261,0.001459,0.524757,0.001600,0.497786,0.000563,0.126317,0.000448,0.104778,0.000364,0.061029,0.000310,0.155987,0.000299,0.085762,0.000311,0.023726,0.000229,0.123386,0.000363,0.134517,0.000310,160
classical_ibvs_only,visual_grasp_centering,lighting_shift,heldout_object,0.578224,0.001421,0.549360,0.001534,0.503282,0.000529,0.119424,0.000437,0.100808,0.000353,0.060041,0.000307,0.153760,0.000300,0.083517,0.000317,0.022704,0.000209,0.117925,0.000375,0.129358,0.000315,160
classical_ibvs_only,visual_grasp_centering,nominal_view,clean_deployment,0.615406,0.001478,0.613372,0.001611,0.519536,0.000547,0.098954,0.000445,0.091167,0.000371,0.057642,0.000321,0.149335,0.000312,0.078676,0.000313,0.020006,0.000215,0.103102,0.000389,0.115149,0.000334,160
classical_ibvs_only,visual_grasp_centering,nominal_view,combined_stress,0.564710,0.001337,0.524850,0.001383,0.500434,0.000547,0.127810,0.000430,0.107588,0.000356,0.060613,0.000316,0.156896,0.000322,0.087389,0.000319,0.023880,0.000238,0.124913,0.000349,0.135903,0.000302,160
classical_ibvs_only,visual_grasp_centering,nominal_view,heldout_camera,0.587864,0.001424,0.565652,0.001608,0.509149,0.000533,0.114309,0.000447,0.099586,0.000379,0.059272,0.000321,0.153517,0.000314,0.083376,0.000319,0.021930,0.000223,0.114693,0.000367,0.126162,0.000323,160
classical_ibvs_only,visual_grasp_centering,nominal_view,heldout_object,0.601048,0.001346,0.588184,0.001359,0.513677,0.000531,0.107296,0.000431,0.095531,0.000369,0.058525,0.000305,0.151155,0.000308,0.080960,0.000327,0.021191,0.000218,0.109302,0.000374,0.121036,0.000322,160
classical_ibvs_only,visual_grasp_centering,occlusion_shift,clean_deployment,0.562994,0.001374,0.520297,0.001516,0.492931,0.000525,0.126216,0.000472,0.105107,0.000366,0.065457,0.000305,0.155900,0.000309,0.086091,0.000319,0.026418,0.000220,0.126204,0.000386,0.137168,0.000327,160
classical_ibvs_only,visual_grasp_centering,occlusion_shift,combined_stress,0.489876,0.001292,0.409011,0.001421,0.473473,0.000500,0.155050,0.000435,0.121525,0.000364,0.068737,0.000311,0.164045,0.000312,0.094602,0.000306,0.030431,0.000215,0.148051,0.000340,0.158055,0.000291,160
classical_ibvs_only,visual_grasp_centering,occlusion_shift,heldout_camera,0.526163,0.001535,0.463250,0.001523,0.482742,0.000538,0.141585,0.000435,0.113953,0.000370,0.067263,0.000307,0.160061,0.000312,0.090173,0.000315,0.028909,0.000237,0.137648,0.000337,0.148274,0.000304,160
classical_ibvs_only,visual_grasp_centering,occlusion_shift,heldout_object,0.543941,0.001457,0.491034,0.001498,0.487414,0.000544,0.133962,0.000426,0.109905,0.000354,0.065774,0.000315,0.158374,0.000317,0.088271,0.000316,0.027656,0.000230,0.131679,0.000373,0.142519,0.000318,160
conformal_visual_abstention,cable_tip_alignment,camera_extrinsic_drift,clean_deployment,0.647115,0.001354,0.684299,0.001423,0.629069,0.000535,0.080984,0.000450,0.120065,0.000357,0.037105,0.000315,0.247115,0.000349,0.036886,0.000317,0.093040,0.000230,0.109467,0.000386,0.093447,0.000330,160
conformal_visual_abstention,cable_tip_alignment,camera_extrinsic_drift,combined_stress,0.601941,0.001509,0.603907,0.001558,0.610562,0.000547,0.106411,0.000449,0.136293,0.000341,0.039997,0.000319,0.254827,0.000313,0.045336,0.000326,0.101244,0.000227,0.135298,0.000364,0.112420,0.000312,160
conformal_visual_abstention,cable_tip_alignment,camera_extrinsic_drift,heldout_camera,0.624864,0.001391,0.643323,0.001461,0.619185,0.000505,0.094465,0.000429,0.128686,0.000365,0.038747,0.000308,0.251339,0.000308,0.041126,0.000290,0.097358,0.000219,0.122929,0.000363,0.103530,0.000300,160
conformal_visual_abstention,cable_tip_alignment,camera_extrinsic_drift,heldout_object,0.636169,0.001470,0.663646,0.001614,0.623910,0.000546,0.087982,0.000453,0.124394,0.000366,0.037963,0.000337,0.249381,0.000324,0.039087,0.000313,0.095307,0.000227,0.116551,0.000364,0.098652,0.000322,160
conformal_visual_abstention,cable_tip_alignment,compound_visual_geometry_shift,clean_deployment,0.597697,0.001389,0.590699,0.001488,0.598415,0.000541,0.108886,0.000439,0.136076,0.000376,0.045419,0.000310,0.255135,0.000307,0.045168,0.000317,0.104945,0.000216,0.139164,0.000353,0.116675,0.000298,160
conformal_visual_abstention,cable_tip_alignment,compound_visual_geometry_shift,combined_stress,0.531607,0.001282,0.489106,0.001386,0.579385,0.000557,0.134013,0.000424,0.152612,0.000374,0.048632,0.000298,0.262846,0.000313,0.053953,0.000335,0.113079,0.000226,0.165456,0.000352,0.135819,0.000311,160
